구분,학년,수강학과,수강번호,교과목명,학점,시간,담당교수,강의시간,강의실,소영역,비고
,,패션,3177,패션드로잉,3,2-2-0,김소현 협동강,목(09:00-12:50),디예5관-1308,,의 N
,,패션,3178,패션일러스트레이션,3,2-2-0,미선임 전선 창의설,월(09:00-12:50),디예5관-12162,,계 N
,,패션,3179,패션일러스트레이션,3,2-2-0,송지은 창의설,월(13:00-16:50),디예5관-1216,,계 N
,,패션,3180,평면패턴디자인,3,1-2-1,문지현 창의설,금(09:00-12:50),디예5관-1218,,계 N
,,패션,3181,평면패턴디자인,3,1-2-1,문지현 창의설,금(13:00-16:50),디예5관-1218,,계 N
,,패션,3182,업사이클링패션,3,2-2-0,김소현 창의설,화(13:00-16:50),디예5관-1216,,계 N
,,패션,3183,업사이클링패션,3,2-2-0,김소현 창의설,수(13:00-16:50),디예5관-1216,,계 N
,,패션,3184,글로벌K패션,3,2-2-0,미선임 N,화(09:00-12:50),디예5관-1308,,
,,패션,3185,글로벌K패션,3,2-2-0,미선임 N,화(13:00-16:50),디예5관-1308,,
,,패션,3186,의류교육론,3,3-0-0,최영림,금(13:30-14:45) | 금(15:00-16:15),디예5관-12203,,전선 N
,,패션,3187,디지털패션디자인,3,2-2-0,최영림,수(13:00-16:50),디예5관-1306,취업설,계 N
,,패션,3188,디지털패션디자인,3,2-2-0,최영림,목(13:00-16:50),디예5관-1306,취업설,계 N
,,패션,3189,어패럴메이킹,3,1-2-1,미선임,수(09:00-12:50),디예5관-1219,취업설,계 N
,,패션,3190,어패럴메이킹,3,1-2-1,미선임,수(13:00-16:50),디예5관-1219,취업설,계 N
,,패션,3191,텍스타일프로덕트디자,,,인 3 1-2-1,화(09:00-12:50),디예5관-1306,취업설,전상훈 계 N
,,패션,3192,텍스타일프로덕트디자,,,인 3 1-2-1 송지은,화(13:00-16:50),디예5관-1306,취업설,계 N
,,패션,3193,패션디자인스튜디오,3,2-2-0,미선임 N,목(09:00-12:50),디예5관-1216,,
,,패션,3194,패션디자인스튜디오,3,2-2-0,김소현 N,목(13:00-16:50),디예5관-1216,,
,,패션,3195,럭셔리패션실무,3,2-2-0,임지아 창의설,수(09:00-12:50),디예5관-1306,,"계,협 N"
,,패션,3196,럭셔리패션실무,3,2-2-0,임지아 창의설,목(09:00-12:50),디예5관-1306,,"계,협 N"
,,패션,3197,의상교재연구및지도법,3,3-0-0,김소현 전선 N,금(09:00-12:50),디예5관-12204,,
,,패션,3198,패션컬렉션,2,0-4-0,박채련 N,목(09:00-12:50),디예5관-1303,,
,,패션,3199,패션컬렉션,2,0-4-0,박채련 N,목(13:00-16:50),디예5관-1303,,
,,패션,3200,패션포트폴리오,3,2-2-0,임지아 협동강,금(09:00-12:50),디예5관-1306,,의 N 패션디자인학과
,,패션,3201,패션포트폴리오,3,2-2-0,임지아 전선 협동강,금(13:00-16:50),디예5관-13064,,의 N
,,패션,3202,패션쇼기획,1,0-2-0,임지아 집중수업 집중수 업 N,,,,
,,패션,3203,패션쇼기획,1,0-2-0,임지아 집중수업 집중수 업 N,,,,
,,패션,3204,패션영상디렉팅,3,2-2-0,송지은 N,수(09:00-12:50),디예5관-1211,,
,,패션,3205,패션영상디렉팅,3,2-2-0,송지은 N,목(13:00-16:50),디예5관-1211 강의실,,※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,패션,4475,3D컴퓨터실습(1),2,0-4-0,정현오 전선 합)산 디 Y,수(09:00-12:50),,진로4162,
,,패션,4476,3D컴퓨터실습(1),2,0-4-0,정현오 합)산 디 Y,수(13:00-16:50),,진로416,
,,패션,4477,토익영어,3,3-0-0,그릴로 마이 클 크리스토,화(15:00-16:15) | 목(13:30-14:45),사범1관-12133,,전선 합)영 교 Y
,,패션,4478,퍼스널브랜딩,3,2-2-0,공두형 전선 합)산,목(09:00-12:50),디예2관-24064,,디 Y
,,패션,4479,퍼스널브랜딩,3,2-2-0,공두형 합)산,목(13:00-16:50),디예2관-2406 강의실 강의실,,"디 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 뷰티학부 학년 구분 수강학과 수강 교수 강의시간 비고"
,,뷰티,3206,퍼스널컬러메이킹,3,2-2-0,신승호 전필 A반 N,수(13:00-16:50),디예5관-13041,,
,,뷰티,3207,퍼스널컬러메이킹,3,2-2-0,"송록영 B반,",월(13:00-16:50),디예5관-1304,,협동강 N
,,뷰티,3208,드라이&헤어스타일연,,,출 3 2-2-0 박하늘,월(09:00-12:50),디예5관-1304전선,,N
,,뷰티,3209,드라이&헤어스타일연,,,출 3 2-2-0 박하늘,화(09:00-12:50),디예5관-1304,,N
,,뷰티,3210,베이직메이크업,3,2-2-0,미선임 N,화(09:00-12:50),디예5관-1103,,
,,뷰티,3211,베이직메이크업,3,2-2-0,미선임 N,화(13:00-16:50),디예5관-1103,,
,,뷰티,3212,뷰티컬러&트렌드메이,,,크업 3 2-2-0 이영희,목(09:00-12:50),디예5관-1103,,N
,,뷰티,3213,뷰티컬러&트렌드메이,,,크업 3 2-2-0 미선임,목(13:00-16:50),디예5관-1103 강의실,,N 뷰티학부(헤어디자인전공) 학년 구분 수강학과 수강 교수 강의시간 비고
,,헤어디자인,3214,베이직헤어커트,3,2-2-0,추수영 전선 A반 N,수(09:00-12:50),디예5관-12092,,
,,헤어디자인,3215,베이직헤어커트,3,2-2-0,추수영 B반 N,수(13:00-16:50),디예5관-1209,,
,,헤어디자인,3216,여성헤어디자인,3,2-2-0,미선임 A반 N,목(09:00-12:50),디예5관-1304,,
,,헤어디자인,3217,여성헤어디자인,3,2-2-0,미선임 B반 N,목(13:00-16:50),디예5관-1304,,
,,헤어디자인,3218,베이직헤어컬러,3,2-2-0,미선임 A반 N,월(09:00-12:50),디예5관-1209,,
,,헤어디자인,3219,베이직헤어컬러,3,2-2-0,미선임 B반 N,월(13:00-16:50),디예5관-1209,,
,,헤어디자인,3220,뷰티서비스실습1,3,2-2-0,이윤경 A반 N,화(09:00-12:50),디예5관-1115,,
,,헤어디자인,3221,뷰티서비스실습1,3,2-2-0,이윤경 B반 N,화(13:00-16:50),디예5관-1115,,
,,헤어디자인,3222,여성디자인커트,3,2-2-0,박진영 전선 A반 N,월(09:00-12:50),디예5관-11153,,
,,헤어디자인,3223,여성디자인커트,3,2-2-0,박진영 B반 N,월(13:00-16:50),디예5관-1115,,
,,헤어디자인,3224,디자인헤어컬러,3,2-2-0,은현주 A반 N,목(09:00-12:50),디예5관-1115,,
,,헤어디자인,3225,디자인헤어컬러,3,2-2-0,은현주 B반 N,목(13:00-16:50),디예5관-1115,,
,,헤어디자인,3226,특수머리연출(붙임머,,,리) 3 2-2-0 미선임,화(09:00-12:50),디예5관-1209,,A반 N
,,헤어디자인,3227,특수머리연출(붙임머,,,리) 3 2-2-0 미선임,화(13:00-16:50),디예5관-1209,,B반 N
,,헤어디자인,3228,남성바버링&정발,3,2-2-0,미선임 A반 N,수(09:00-12:50),디예5관-1115,,
,,헤어디자인,3229,남성바버링&정발,3,2-2-0,미선임 B반 N,수(13:00-16:50),디예5관-1115,,
,,헤어디자인,3230,졸업작품연구,3,2-2-0,권기형 전선 N,목(09:00-12:50),디예5관-12094,,
,,헤어디자인,3231,캡스톤디자인1,3,2-2-0,박하늘 N,목(13:00-16:50),디예5관-1209,,
,,헤어디자인,3232,뷰티실무세미나1,3,2-2-0,미선임 N,수(09:00-12:50),디예5관-1304 강의실,,※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,헤어디자인,4480,공연예술메이크업,3,2-2-0,미선임 전선 합)메,화(09:00-12:50),디예5관-12082,,이크업 Y
,,헤어디자인,4481,공연예술메이크업,3,2-2-0,미선임 합)메,화(13:00-16:50),디예5관-1208,,이크업 Y
,,헤어디자인,4482,베이직네일디자인,3,2-2-0,미선임 합)메,목(09:00-12:50),디예5관-1212,,이크업 Y 뷰티학부(헤어디자인전공)
,,헤어디자인,4483,베이직네일디자인,3,2-2-0,미선임 전선 합)메,목(13:00-16:50),디예5관-12122,,이크업 Y
,,헤어디자인,4484,특수효과메이크업,3,2-2-0,미선임 전선 합)메,월(09:00-12:50),디예5관-12083,,이크업 Y
,,헤어디자인,4485,특수효과메이크업,3,2-2-0,미선임 합)메,월(13:00-16:50),디예5관-1208,,이크업 Y
,,헤어디자인,4486,크리에이티브메이크업,,,스튜디오 3 2-2-0 미선임,월(09:00-12:50),디예5관-1212,,합)메 이크업 Y
,,헤어디자인,4487,크리에이티브메이크업,,,스튜디오 3 2-2-0 미선임,월(13:00-16:50),디예5관-1212,,합)메 이크업 Y
,,헤어디자인,4488,살롱피부관리,3,2-2-0,김지혜 합)메,금(09:00-12:50),디예5관-1207,,이크업 Y
,,헤어디자인,4489,살롱피부관리,3,2-2-0,김지혜 합)메,금(13:00-16:50),디예5관-1207 강의실 강의실,,"이크업 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 뷰티학부(메이크업·피부전공) 학년 구분 수강학과 수강 교수 강의시간 비고 메이크업·피 부"
,,,3233,방송&영상메이크업,3,2-2-0,미선임 전선 A반 N,수(09:00-12:50),디예5관-11032,,메이크업·피 부
,,,3234,방송&영상메이크업,3,2-2-0,미선임 B반 N,수(13:00-16:50),디예5관-1103,,메이크업·피 부
,,,3235,프로페셔널뷰티메이크,,,업 3 2-2-0 이언주,월(09:00-12:50),디예5관-1103,,A반 N 메이크업·피 부
,,,3236,프로페셔널뷰티메이크,,,업 3 2-2-0 이언주,월(13:00-16:50),디예5관-1103,,B반 N 메이크업·피 부
,,,3237,공연예술메이크업,3,2-2-0,미선임 A반 N,화(09:00-12:50),디예5관-1208,,메이크업·피 부
,,,3238,공연예술메이크업,3,2-2-0,미선임 B반 N,화(13:00-16:50),디예5관-1208,,메이크업·피 부
,,,3239,베이직네일디자인,3,2-2-0,미선임 A반 N,목(09:00-12:50),디예5관-1212,,메이크업·피 부
,,,3240,베이직네일디자인,3,2-2-0,미선임 B반 N,목(13:00-16:50),디예5관-1212,,메이크업·피 부
,,,3241,특수효과메이크업,3,2-2-0,미선임 전선 A반 N,월(09:00-12:50),디예5관-12083,,메이크업·피 부
,,,3242,특수효과메이크업,3,2-2-0,미선임 B반 N,월(13:00-16:50),디예5관-1208,,메이크업·피 부
,,,3243,크리에이티브메이크업,,,스튜디오 3 2-2-0 미선임,월(09:00-12:50),디예5관-1212,,A반 N 메이크업·피 부
,,,3244,크리에이티브메이크업,,,스튜디오 3 2-2-0 미선임,월(13:00-16:50),디예5관-1212,,B반 N 메이크업·피 부
,,,3245,살롱피부관리,3,2-2-0,김지혜 A반 N,금(09:00-12:50),디예5관-1207,,메이크업·피 부
,,,3246,살롱피부관리,3,2-2-0,김지혜 B반 N,금(13:00-16:50),디예5관-1207,,메이크업·피 부
,,,3247,졸업작품연구,3,2-2-0,이영희 전선 N,화(13:00-16:50),디예5관-13044,,메이크업·피 부
,,,3248,에어브러쉬메이크업,3,2-2-0,이영희 N,수(09:00-12:50),디예5관-1208,,메이크업·피 부
,,,3249,뷰티디자인캡스톤,3,2-2-0,송록영 N,목(09:00-12:50),디예5관-1208 강의실,,※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고 메이크업·피 부
,,,4490,베이직헤어컬러,3,2-2-0,미선임 전선 합)헤,월(09:00-12:50),디예5관-12092,,어디자 Y 메이크업·피 부
,,,4491,베이직헤어컬러,3,2-2-0,미선임 합)헤,월(13:00-16:50),디예5관-1209,,어디자 Y 메이크업·피 부
,,,4492,여성디자인커트,3,2-2-0,박진영 전선 합)헤,월(09:00-12:50),디예5관-11153,,어디자 Y 메이크업·피 부
,,,4493,여성디자인커트,3,2-2-0,박진영 합)헤,월(13:00-16:50),디예5관-1115,,어디자 Y 메이크업·피 부
,,,4494,특수머리연출(붙임머,,,리) 3 2-2-0 미선임,화(09:00-12:50),디예5관-1209,,합)헤 어디자 Y 뷰티학부(메이크업·피부전공) 메이크업·피 부
,,,4495,특수머리연출(붙임머,,,리) 3 2-2-0 미선임,화(13:00-16:50),디예5관-12093,,전선 합)헤 어디자 Y 메이크업·피 부
,,,4496,캡스톤디자인1,3,2-2-0,박하늘 전선 합)헤,목(13:00-16:50),디예5관-12094,,어디자 Y 메이크업·피 부
,,,4497,뷰티실무세미나1,3,2-2-0,미선임 합)헤,수(09:00-12:50),디예5관-1304 강의실 실내건축디자인학과 강의실,,"어디자 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 학년 구분 수강학과 수강 교수 강의시간 비고"
,,실건,3250,실내디자인표현기법,2,0-2-1,"미선임 전선 트랙,",금(10:00-12:50),디예5관-13301 실무교,,N
,,실건,3251,실내디자인표현기법,2,0-2-1,"미선임 트랙,",금(13:00-15:50),디예5관-1330 실무교,,N
,,실건,3252,실내디자인표현기법,2,0-2-1,"트랙,",금(14:00-16:50),디예5관-1331 실무교,,전상훈 N
,,실건,3253,실내건축개론,2,1-0-1,오승준 NCS N,화(10:00-11:50),디예5관-1317,,
,,실건,3254,기초공간디자인스튜디,,,오(1) 3 1-2-1 김수홍,월(09:00-12:50),디예5관-1318,,디자인 씽킹 N
,,실건,3255,기초공간디자인스튜디,,,오(1) 3 1-2-1 김수홍,목(09:00-12:50),디예5관-1318,,디자인 씽킹 N
,,실건,3256,디자인리서치,2,1-2-0,김태혁 전선 전공필,수(10:00-12:50),디예5관-13162,,드 N
,,실건,3257,디자인리서치,2,1-2-0,김태혁 전공필,수(14:00-16:50),디예5관-1316,,드 N
,,실건,3258,공간디자인스튜디오(1,,,) 3 1-2-1 정석연,월(13:00-16:50),디예5관-1316,,디자인 씽킹 N
,,실건,3259,공간디자인스튜디오(1,,,) 3 1-2-1 박효은,월(09:00-12:50),디예5관-1316,,디자인 씽킹 N
,,실건,3260,공간디자인스튜디오(2,,,) 3 1-2-1 정석연,목(09:00-12:50),디예5관-1316,,창의설 계 N
,,실건,3261,공간디자인스튜디오(2,,,) 3 1-2-1 박효은,목(13:00-16:50),디예5관-1316,,창의설 계 N
,,실건,3262,실내디자인색채계획,3,1-2-1,김수정,화(13:00-16:50),디예5관-1331 실무교,,과목 N
,,실건,3263,실내디자인색채계획,3,1-2-1,김수정,수(13:00-16:50),디예5관-1331 실무교,,과목 N
,,실건,3264,실내디자인색채계획,3,1-2-1,김수정,금(10:00-13:50),디예5관-1331 실무교,,과목 N
,,실건,3265,CAD이론및실습,2,0-2-1,"김지형 트랙,",화(10:00-12:50),디예5관-1330 실무교,,N
,,실건,3266,CAD이론및실습,2,0-2-1,"김지형 트랙,",화(14:00-16:50),디예5관-1330 실무교,,N
,,실건,3267,실내건축디자인스튜디,,,오(1) 3 1-2-1 정경숙,월(13:00-16:50),"디예5관-13093 계,실",취업설,전필 N
,,실건,3268,실내건축디자인스튜디,,,오(1) 3 1-2-1 정경숙,월(09:00-12:50),"디예5관-1309 계,실",취업설,N
,,실건,3269,무대디자인,2,0-4-0,박찬호 트랙 N,수(09:00-12:50),디예5관-1310전선,,
,,실건,3270,무대디자인,2,0-4-0,박찬호 트랙 N,수(13:00-16:50),디예5관-1310,,
,,실건,3271,가구디자인,2,0-4-0,유종호,화(09:00-12:50),"디예5관-1311 계,실",취업설,N
,,실건,3272,가구디자인,2,0-4-0,유종호,화(13:00-16:50),"디예5관-1311 계,실",취업설,N
,,실건,3273,인간행태와실내건축,2,1-0-1,정준현,금(10:00-11:50),디예5관-1317 실무교,,과목 N
,,실건,3274,실내건축디자인스튜디,,,오(2) 3 1-2-1 정경숙,목(09:00-12:50),"디예5관-1309 계,실",취업설,N
,,실건,3275,실내건축디자인스튜디,,,오(2) 3 1-2-1 정경숙,목(13:00-16:50),"디예5관-1309 계,실",취업설,N
,,실건,3276,졸업설계스튜디오(1),3,1-2-1,오승준 전선,월(13:00-16:50),디예5관-13014 실내건축디자인학과,취업설,"계,NC N"
,,실건,3277,졸업설계스튜디오(1),3,1-2-1,이화정 전선,월(13:00-16:50),디예5관-13024,취업설,"계,NC N"
,,실건,3278,졸업설계스튜디오(1),3,1-2-1,미선임,월(09:00-12:50),디예5관-1301,취업설,"계,NC N"
,,실건,3279,졸업설계스튜디오(2),3,1-2-1,오승준,목(09:00-12:50),"디예5관-1301 계,실",취업설,N
,,실건,3280,졸업설계스튜디오(2),3,1-2-1,이화정,목(13:00-16:50),"디예5관-1302 계,실",취업설,N
,,실건,3281,졸업설계스튜디오(2),3,1-2-1,미선임,목(13:00-16:50),"디예5관-1301 계,실",취업설,N
,,실건,3282,실내건축실무디테일,2,0-2-1,김해주,수(10:00-12:50),"디예5관-1302 계,실",취업설,N
,,실건,3283,실내건축실무디테일,2,0-2-1,김해주,수(14:00-16:50),"디예5관-1302 계,실 강의실",취업설,N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,실건,4498,심리학개론(1),3,2-0-1,이승진,화(09:00-10:15) | 화(10:30-11:45),사회3관-강당1,,전선 합)심 리 Y
,,실건,4499,심리학개론(1),3,2-0-1,강현민,월(13:30-14:45) | 수(15:00-16:15),사과1관-1507,,합)심 리 Y
,,실건,4500,심리학개론(1),3,2-0-1,조예서,금(09:00-10:15) | 금(10:30-11:45),사과1관-1405,,합)심 리 Y
,,실건,4502,활동분석,1,0-2-0,이선욱 합)작,목(16:00-17:50),재과2관-1305,,치 Y
,,실건,4501,커뮤니케이션이론,3,3-0-0,김동윤,금(09:00-10:15) | 금(10:30-11:45),사과1관-13102,,전선 합)영 상콘텐 Y
,,실건,4503,주거학,3,0-0-3,이미영,월(15:00-16:15) | 월(16:30-17:45),사과1관-13023 강의실 강의실,,"전선 합)아 동가정 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 게임학과 학년 구분 수강학과 수강 교수 강의시간 비고"
,,게임,3284,스토리텔링,2,1-2-0,신지현 전선,화(13:00-15:50),디예1관-12031 실무교,,과목 N
,,게임,3285,스토리텔링,2,1-2-0,김시만,수(13:00-15:50),디예1관-1203 실무교,,"과목, N"
,,게임,3286,기초드로잉,1,0-2-0,사토코 나가 시마,목(10:00-11:50),디예1관-1203 실무교,,과목 N
,,게임,3287,기초드로잉,1,0-2-0,사토코 나가 시마,월(10:00-11:50),디예1관-1203 실무교,,과목 N
,,게임,3288,2D그래픽실습,2,1-2-0,사토코 나가 시마,금(13:00-15:50),디예1관-1311 실무교,,과목 N
,,게임,3289,2D그래픽실습,2,1-2-0,사토코 나가 시마,수(09:00-11:50),디예1관-1311 실무교,,과목 N
,,게임,3290,2D그래픽실습,2,1-2-0,사토코 나가 시마,금(09:00-11:50),디예1관-1311,,N
,,게임,3291,상상과표현,1,0-2-0,김시만,월(13:00-14:50),디예1관-1203 실무교,,과목 N
,,게임,3292,상상과표현,1,0-2-0,김시만,월(15:00-16:50),디예1관-1203 실무교,,과목 N
,,게임,3293,전공체험보고서,1,0-2-0,김봉준,화(09:00-10:50),디예1관-1203 실무교,,과목 N
,,게임,3294,디지털3D(1),2,0-4-0,미선임 전선,수(09:00-12:50),디예1관-12192 실무교,,과목 N
,,게임,3295,디지털3D(1),2,0-4-0,미선임,수(13:00-16:50),디예1관-1219 실무교,,과목 N
